x,y,rho,ux,uy
22,25,0.958105,-0.0785903,0.0761572
23,25,0.957372,-0.0833386,0.0776473
24,25,0.956589,-0.0880304,0.0788046
25,25,0.955759,-0.0926446,0.0796135
26,25,0.954885,-0.0971608,0.0800621
27,25,0.953972,-0.101559,0.0801427
28,25,0.953025,-0.105823,0.079851
29,25,0.95205,-0.109934,0.0791866
30,25,0.951052,-0.113879,0.0781526
31,25,0.950039,-0.117645,0.0767556
32,25,0.949018,-0.121221,0.0750049
33,25,0.947995,-0.1246,0.0729131
34,25,0.946978,-0.127776,0.0704949
35,25,0.945975,-0.130745,0.0677675
36,25,0.944992,-0.133508,0.0647495
37,25,0.944036,-0.136066,0.0614608
38,25,0.943113,-0.138425,0.0579223
39,25,0.942231,-0.14059,0.0541548
40,25,0.941394,-0.142569,0.0501793
41,25,0.940607,-0.144372,0.046016
42,25,0.939874,-0.146009,0.0416844
43,25,0.9392,-0.147492,0.0372028
44,25,0.938589,-0.148832,0.0325881
45,25,0.938042,-0.150041,0.0278556
46,25,0.937562,-0.151131,0.0230191
47,25,0.937152,-0.152113,0.0180909
48,25,0.936813,-0.152996,0.0130816
49,25,0.936546,-0.153791,0.0080005
50,25,0.936351,-0.154505,0.00285568
51,25,0.93623,-0.155145,-0.00234593
52,25,0.936184,-0.155716,-0.00759819
53,25,0.936211,-0.156221,-0.0128955
54,25,0.936312,-0.15666,-0.0182323
55,25,0.936488,-0.157033,-0.0236031
56,25,0.936737,-0.157335,-0.0290016
57,25,0.937059,-0.157559,-0.0344205
58,25,0.937453,-0.157695,-0.0398505
59,25,0.937919,-0.157728,-0.0452804
60,25,0.938454,-0.157641,-0.0506957
61,25,0.939058,-0.15741,-0.0560782
62,25,0.939727,-0.157009,-0.0614047
63,25,0.94046,-0.156405,-0.066647
64,25,0.941253,-0.155562,-0.0717701
65,25,0.942101,-0.15444,-0.0767323
66,25,0.942999,-0.152994,-0.0814838
67,25,0.94394,-0.151176,-0.0859673
68,25,0.944916,-0.148939,-0.0901174
69,25,0.945919,-0.146233,-0.0938612
70,25,0.946938,-0.143015,-0.0971202
71,25,0.947961,-0.139244,-0.0998115
72,25,0.948976,-0.13489,-0.101851
73,25,0.949968,-0.129934,-0.103157
74,25,0.950925,-0.124373,-0.103655
75,25,0.951833,-0.118223,-0.10328
76,25,0.952679,-0.111517,-0.101985
77,25,0.953451,-0.104311,-0.0997422
78,25,0.954142,-0.0966834,-0.0965507
79,25,0.954745,-0.0887302,-0.0924365
80,25,0.955256,-0.0805646,-0.0874553
81,25,0.955674,-0.0723117,-0.0816922
82,25,0.956004,-0.064103,-0.0752593
83,25,0.956249,-0.0560706,-0.0682917
84,25,0.956417,-0.0483403,-0.0609417
85,25,0.956518,-0.0410263,-0.0533727
86,25,0.956562,-0.0342258,-0.0457517
87,25,0.95656,-0.0280154,-0.0382431
88,25,0.956521,-0.0224492,-0.0310027
89,25,0.956455,-0.0175583,-0.0241733
90,25,0.95637,-0.0133513,-0.0178822
91,25,0.956276,-0.00981694,-0.0122406
92,25,0.956176,-0.00692641,-0.00734383
93,25,0.956078,-0.00463676,-0.00327377
94,25,0.955986,-0.00289398,-0.000101792
95,25,0.955902,-0.00163562,0.00210745
96,25,0.955829,-0.000792984,0.00329393
97,25,0.95577,-0.000292379,0.00339686
98,25,0.955727,-5.56561e-05,0.00236004
99,25,0.955701,0,0.000117316
0,26,0.964103,0,7.85168e-05
1,26,0.963935,-0.000460585,0.00716757
2,26,0.963799,-0.00169628,0.0134257
3,26,0.963687,-0.00354503,0.0189065
4,26,0.963589,-0.00587284,0.0237319
5,26,0.963495,-0.00857484,0.0280398
6,26,0.963396,-0.0115732,0.031972
7,26,0.963287,-0.0148132,0.0356544
8,26,0.96316,-0.0182582,0.0391894
9,26,0.96301,-0.0218846,0.0426513
10,26,0.962833,-0.0256775,0.0460865
11,26,0.962625,-0.0296261,0.0495166
12,26,0.962382,-0.0337214,0.0529428
13,26,0.9621,-0.0379539,0.0563509
14,26,0.961775,-0.0423127,0.0597158
15,26,0.961404,-0.0467843,0.0630056
16,26,0.960985,-0.0513532,0.0661845
17,26,0.960514,-0.0560017,0.0692152
18,26,0.959989,-0.0607102,0.0720603
19,26,0.959408,-0.0654578,0.074684
20,26,0.958771,-0.0702227,0.0770528
21,26,0.958076,-0.0749824,0.0791362
22,26,0.957326,-0.0797144,0.0809073
23,26,0.956521,-0.0843961,0.0823429
24,26,0.955663,-0.0890055,0.083424
25,26,0.954756,-0.0935215,0.0841356
26,26,0.953804,-0.0979235,0.0844671
27,26,0.952813,-0.102193,0.0844118
28,26,0.951787,-0.106311,0.0839673
29,26,0.950733,-0.110263,0.0831348
30,26,0.949659,-0.114035,0.0819195
31,26,0.948571,-0.117615,0.0803302
32,26,0.947476,-0.120995,0.0783789
33,26,0.946384,-0.124168,0.0760807
34,26,0.945301,-0.12713,0.0734531
35,26,0.944235,-0.129882,0.0705158
36,26,0.943193,-0.132424,0.0672901
37,26,0.942183,-0.134762,0.0637983
38,26,0.94121,-0.136901,0.0600632
39,26,0.940281,-0.138852,0.0561078
40,26,0.939401,-0.140623,0.0519543
41,26,0.938575,-0.142227,0.0476244
42,26,0.937807,-0.143675,0.043138
43,26,0.937101,-0.144982,0.0385141
44,26,0.93646,-0.14616,0.0337696
45,26,0.935886,-0.147221,0.0289197
46,26,0.935382,-0.14818,0.0239776
47,26,0.934949,-0.149047,0.018955
48,26,0.934588,-0.149835,0.0138616
49,26,0.934301,-0.150552,0.00870552
50,26,0.934089,-0.151209,0.00349342
51,26,0.933951,-0.151813,-0.00176924
52,26,0.933888,-0.15237,-0.00707805
53,26,0.933901,-0.152883,-0.0124293
54,26,0.933988,-0.153357,-0.0178197
55,26,0.934151,-0.15379,-0.0232462
56,26,0.934389,-0.154181,-0.0287051
57,26,0.934701,-0.154524,-0.0341922
58,26,0.935088,-0.154811,-0.0397018
59,26,0.935549,-0.155031,-0.0452264
60,26,0.936082,-0.155167,-0.0507555
61,26,0.936688,-0.1552,-0.0562756
62,26,0.937364,-0.155105,-0.0617685
63,26,0.938109,-0.154851,-0.0672106
64,26,0.938921,-0.154404,-0.072572
65,26,0.939795,-0.153721,-0.0778156
66,26,0.940728,-0.152759,-0.0828957
67,26,0.941715,-0.151465,-0.0877578
68,26,0.942747,-0.149787,-0.0923379
69,26,0.943818,-0.147669,-0.0965629
70,26,0.944918,-0.145057,-0.100351
71,26,0.946034,-0.141898,-0.103613
72,26,0.947154,-0.138148,-0.106256
73,26,0.948264,-0.133771,-0.108185
74,26,0.949349,-0.128748,-0.109308
75,26,0.950392,-0.123074,-0.109543
76,26,0.951378,-0.116767,-0.108819
77,26,0.952294,-0.109869,-0.107088
78,26,0.953127,-0.102443,-0.104325
79,26,0.953868,-0.094578,-0.100537
80,26,0.954508,-0.0863849,-0.095761
81,26,0.955045,-0.077991,-0.0900713
82,26,0.95548,-0.0695357,-0.0835736
83,26,0.955815,-0.0611641,-0.0764036
84,26,0.956059,-0.0530192,-0.0687211
85,26,0.95622,-0.045235,-0.0607031
86,26,0.95631,-0.0379299,-0.0525352
87,26,0.956339,-0.0312019,-0.0444042
88,26,0.956321,-0.0251245,-0.03649
89,26,0.956266,-0.0197457,-0.0289598
90,26,0.956185,-0.0150881,-0.0219641
91,26,0.956089,-0.0111503,-0.0156347
92,26,0.955984,-0.0079099,-0.0100843
93,26,0.955878,-0.00532709,-0.00540923
94,26,0.955776,-0.00334803,-0.00169162
95,26,0.955682,-0.00190826,0.000995592
96,26,0.955601,-0.000935217,0.00258619
97,26,0.955534,-0.000350032,0.00301398
98,26,0.955484,-6.83061e-05,0.00221826
99,26,0.955452,0,0.000126274
0,27,0.963922,0,9.73474e-05
1,27,0.963748,-0.000478296,0.00806988
2,27,0.963607,-0.00175892,0.0150302
3,27,0.963491,-0.00367164,0.0210613
4,27,0.963388,-0.00607578,0.0263143
5,27,0.963289,-0.00886116,0.0309566
6,27,0.963183,-0.0119459,0.0351557
7,27,0.963064,-0.0152721,0.0390588
8,27,0.962924,-0.0188008,0.0427842
9,27,0.962758,-0.0225068,0.0464169
10,27,0.962562,-0.0263734,0.0500098
11,27,0.962331,-0.0303886,0.0535876
12,27,0.96206,-0.0345422,0.0571517
13,27,0.961746,-0.0388234,0.0606869
14,27,0.961385,-0.0432202,0.0641663
15,27,0.960973,-0.0477181,0.0675554
16,27,0.960508,-0.0523006,0.0708165
17,27,0.959987,-0.0569493,0.07391
18,27,0.959407,-0.0616439,0.0767973
19,27,0.958766,-0.0663629,0.0794413
20,27,0.958065,-0.0710841,0.0818079
21,27,0.957304,-0.0757847,0.0838663
22,27,0.956483,-0.0804418,0.0855894
23,27,0.955604,-0.0850328,0.0869546
24,27,0.954671,-0.0895356,0.0879434
25,27,0.953687,-0.093929,0.0885418
26,27,0.952657,-0.0981928,0.0887403
27,27,0.951587,-0.102308,0.0885339
28,27,0.950484,-0.106258,0.0879216
29,27,0.949354,-0.110028,0.0869071
30,27,0.948205,-0.113605,0.0854978
31,27,0.947045,-0.11698,0.0837051
32,27,0.945882,-0.120144,0.0815437
33,27,0.944724,-0.123094,0.0790317
34,27,0.943579,-0.125829,0.0761893
35,27,0.942456,-0.12835,0.0730392
36,27,0.941361,-0.130661,0.0696053
37,27,0.940302,-0.132769,0.0659122
38,27,0.939284,-0.134684,0.0619848
39,27,0.938315,-0.136416,0.0578478
40,27,0.937398,-0.137977,0.0535248
41,27,0.936539,-0.13938,0.0490383
42,27,0.935741,-0.140641,0.044409
43,27,0.935008,-0.141772,0.0396559
44,27,0.934343,-0.142788,0.0347959
45,27,0.933747,-0.143704,0.0298439
46,27,0.933223,-0.144531,0.0248126
47,27,0.932771,-0.145284,0.0197126
48,27,0.932394,-0.145974,0.0145527
49,27,0.932091,-0.146611,0.00934003
50,27,0.931863,-0.147205,0.00407983
51,27,0.93171,-0.147764,-0.00122385
52,27,0.931633,-0.148295,-0.00656814
53,27,0.931631,-0.148804,-0.0119511
54,27,0.931705,-0.149293,-0.0173714
55,27,0.931855,-0.149765,-0.022828
56,27,0.932081,-0.150218,-0.02832
57,27,0.932382,-0.150651,-0.0338456
58,27,0.932758,-0.151057,-0.0394026
59,27,0.933209,-0.151427,-0.0449869
60,27,0.933736,-0.151748,-0.0505923
61,27,0.934337,-0.152004,-0.0562096
62,27,0.935013,-0.152173,-0.0618258
63,27,0.935761,-0.152227,-0.0674227
64,27,0.936581,-0.152134,-0.072976
65,27,0.93747,-0.151854,-0.0784542
66,27,0.938426,-0.151343,-0.0838172
67,27,0.939444,-0.150548,-0.0890152
68,27,0.940518,-0.149415,-0.0939877
69,27,0.941643,-0.147883,-0.0986635
70,27,0.942808,-0.145888,-0.10296
71,27,0.944003,-0.14337,-0.106786
72,27,0.945216,-0.14027,-0.110039
73,27,0.946432,-0.136536,-0.112616
74,27,0.947636,-0.132131,-0.114408
75,27,0.948809,-0.127031,-0.115314
76,27,0.949934,-0.121235,-0.115243
77,27,0.950995,-0.114763,-0.114119
78,27,0.951975,-0.107664,-0.111894
79,27,0.95286,-0.100014,-0.108548
80,27,0.95364,-0.0919149,-0.104098
81,27,0.954308,-0.0834921,-0.0985976
82,27,0.954861,-0.0748892,-0.0921425
83,27,0.955301,-0.0662611,-0.0848633
84,27,0.955633,-0.0577661,-0.0769232
85,27,0.955866,-0.0495578,-0.0685099
86,27,0.956011,-0.0417767,-0.0598268
87,27,0.956081,-0.0345438,-0.0510831
88,27,0.95609,-0.0279551,-0.0424848
89,27,0.956052,-0.0220786,-0.0342266
90,27,0.955979,-0.0169536,-0.0264857
91,27,0.955883,-0.0125917,-0.0194182
92,27,0.955774,-0.00897958,-0.0131585
93,27,0.955661,-0.00608235,-0.00782006
94,27,0.95555,-0.00384786,-0.00349905
95,27,0.955446,-0.00221044,-0.000278867
96,27,0.955355,-0.00109416,0.00176638
97,27,0.955279,-0.000415175,0.00256378
98,27,0.955222,-8.28654e-05,0.00204719
99,27,0.955184,0,0.000136056
0,28,0.963701,0,0.000117052
1,28,0.963522,-0.000492525,0.00900245
2,28,0.963378,-0.00180948,0.0166861
3,28,0.963257,-0.0037742,0.0232821
4,28,0.96315,-0.00624059,0.0289716
5,28,0.963045,-0.00909398,0.0339529
6,28,0.962932,-0.0122488,0.0384201
7,28,0.962802,-0.0156445,0.0425423
8,28,0.962648,-0.0192397,0.0464545
9,28,0.962466,-0.0230074,0.0502528
10,28,0.962249,-0.0269292,0.0539969
11,28,0.961992,-0.0309919,0.0577143
12,28,0.961693,-0.0351839,0.0614072
13,28,0.961345,-0.0394935,0.0650592
14,28,0.960946,-0.0439074,0.0686415
15,28,0.960492,-0.0484102,0.0721177
16,28,0.959979,-0.0529846,0.0754476
17,28,0.959405,-0.0576113,0.0785902
18,28,0.958768,-0.0622696,0.0815051
19,28,0.958067,-0.0669375,0.0841545
20,28,0.957301,-0.0715924,0.0865035
21,28,0.956471,-0.0762111,0.0885211
22,28,0.955579,-0.0807707,0.0901804
23,28,0.954626,-0.0852485,0.0914592
24,28,0.953617,-0.0896223,0.0923398
25,28,0.952557,-0.0938711,0.0928092
26,28,0.95145,-0.0979751,0.0928594
27,28,0.950304,-0.101916,0.0924869
28,28,0.949125,-0.105678,0.0916931
29,28,0.947922,-0.109247,0.0904837
30,28,0.946702,-0.112612,0.0888691
31,28,0.945474,-0.115765,0.0868634
32,28,0.944247,-0.118701,0.0844844
33,28,0.943028,-0.121418,0.0817532
34,28,0.941828,-0.123916,0.0786932
35,28,0.940653,-0.1262,0.0753298
36,28,0.939511,-0.128276,0.0716895
37,28,0.938409,-0.130154,0.0677992
38,28,0.937354,-0.131844,0.0636858
39,28,0.93635,-0.13336,0.0593754
40,28,0.935403,-0.134716,0.0548928
41,28,0.934517,-0.135925,0.0502611
42,28,0.933696,-0.137004,0.0455015
43,28,0.932941,-0.137967,0.0406328
44,28,0.932257,-0.138829,0.0356718
45,28,0.931644,-0.139605,0.0306326
46,28,0.931105,-0.140308,0.0255273
47,28,0.930639,-0.140952,0.0203656
48,28,0.930248,-0.141547,0.0151553
49,28,0.929932,-0.142105,0.00990223
50,28,0.929691,-0.142635,0.00461056
51,28,0.929526,-0.143145,-0.000716983
52,28,0.929437,-0.143644,-0.00607895
53,28,0.929423,-0.144136,-0.0114749
54,28,0.929484,-0.144626,-0.0169052
55,28,0.929621,-0.145118,-0.0223705
56,28,0.929834,-0.145611,-0.0278721
57,28,0.930122,-0.146106,-0.0334108
58,28,0.930486,-0.146598,-0.038987
59,28,0.930925,-0.147082,-0.0445999
60,28,0.931441,-0.147548,-0.0502471
61,28,0.932033,-0.147983,-0.0559238
62,28,0.932701,-0.148368,-0.061622
63,28,0.933445,-0.14868,-0.067329
64,28,0.934264,-0.14889,-0.0730266
65,28,0.935157,-0.148963,-0.0786898
66,28,0.936123,-0.148856,-0.084285
67,28,0.937159,-0.14852,-0.0897685
68,28,0.938261,-0.147897,-0.0950858
69,28,0.939423,-0.146925,-0.10017
70,28,0.940638,-0.145537,-0.10494
71,28,0.941896,-0.143663,-0.109305
72,28,0.943186,-0.141233,-0.113159
73,28,0.944494,-0.138182,-0.116389
74,28,0.945804,-0.134454,-0.118875
75,28,0.947097,-0.130007,-0.120499
76,28,0.948355,-0.124815,-0.121146
77,28,0.949557,-0.11888,-0.120716
78,28,0.950684,-0.112229,-0.119132
79,28,0.951719,-0.104919,-0.116345
80,28,0.952646,-0.0970408,-0.112344
81,28,0.953455,-0.0887106,-0.10716
82,28,0.954139,-0.0800712,-0.100868
83,28,0.954696,-0.0712835,-0.09359
84,28,0.95513,-0.0625182,-0.0854856
85,28,0.955447,-0.0539469,-0.0767495
86,28,0.95566,-0.0457322,-0.0676002
87,28,0.95578,-0.0380192,-0.058269
88,28,0.955825,-0.0309286,-0.0489892
89,28,0.95581,-0.0245515,-0.0399852
90,28,0.955749,-0.0189473,-0.0314646
91,28,0.955657,-0.0141438,-0.0236122
92,28,0.955545,-0.0101395,-0.016588
93,28,0.955425,-0.00690692,-0.010527
94,28,0.955305,-0.00439733,-0.00554246
95,28,0.955192,-0.00254511,-0.00173115
96,28,0.955091,-0.00127174,0.000822859
97,28,0.955006,-0.00048877,0.00203839
98,28,0.95494,-9.96041e-05,0.00184278
99,28,0.954895,0,0.000146633
0,29,0.963439,0,0.000137402
1,29,0.963256,-0.000503001,0.00995876
2,29,0.963108,-0.00184707,0.0183827
3,29,0.962985,-0.00385105,0.0255555
4,29,0.962874,-0.00636478,0.0316889
5,29,0.962762,-0.00927004,0.0370128
6,29,0.962641,-0.0124782,0.0417486
7,29,0.962499,-0.0159259,0.046088
8,29,0.962332,-0.0195698,0.0501829
9,29,0.962131,-0.0233808,0.0541412
10,29,0.961892,-0.0273392,0.0580291
11,29,0.96161,-0.0314302,0.0618776
12,29,0.96128,-0.035641,0.0656896
13,29,0.960897,-0.0399587,0.0694476
14,29,0.960459,-0.0443689,0.0731211
15,29,0.95996,-0.0488556,0.0766715
16,29,0.959398,-0.0534006,0.0800568
17,29,0.958771,-0.0579841,0.0832342
18,29,0.958076,-0.0625846,0.0861622
19,29,0.957313,-0.0671799,0.0888019
20,29,0.956482,-0.0717471,0.0911179
21,29,0.955583,-0.0762628,0.0930792
22,29,0.954619,-0.0807039,0.094659
23,29,0.953593,-0.0850478,0.0958358
24,29,0.95251,-0.0892725,0.0965926
25,29,0.951374,-0.0933573,0.0969178
26,29,0.950192,-0.097283,0.096805
27,29,0.948972,-0.101032,0.0962527
28,29,0.947721,-0.10459,0.0952647
29,29,0.946448,-0.107944,0.0938493
30,29,0.945162,-0.111086,0.0920199
31,29,0.943871,-0.114007,0.0897938
32,29,0.942585,-0.116707,0.0871921
33,29,0.941313,-0.119185,0.0842389
34,29,0.940062,-0.121444,0.0809609
35,29,0.938842,-0.123491,0.077386
36,29,0.93766,-0.125336,0.0735435
37,29,0.936522,-0.126988,0.0694625
38,29,0.935435,-0.128462,0.0651714
39,29,0.934404,-0.129771,0.0606976
40,29,0.933433,-0.130931,0.0560667
41,29,0.932526,-0.131958,0.0513023
42,29,0.931686,-0.132868,0.0464256
43,29,0.930917,-0.133675,0.0414552
44,29,0.930219,-0.134396,0.0364072
45,29,0.929594,-0.135045,0.0312952
46,29,0.929043,-0.135634,0.0261301
47,29,0.928567,-0.136177,0.0209209
48,29,0.928166,-0.136686,0.0156742
49,29,0.92784,-0.13717,0.0103947
50,29,0.92759,-0.137638,0.00508553
51,29,0.927415,-0.138101,-0.000251841
52,29,0.927315,-0.138563,-0.00561711
53,29,0.92729,-0.139032,-0.0110111
54,29,0.92734,-0.139513,-0.0164354
55,29,0.927465,-0.140009,-0.0218925
56,29,0.927665,-0.140522,-0.027385
57,29,0.92794,-0.141054,-0.0329159
58,29,0.92829,-0.141604,-0.0384879
59,29,0.928716,-0.142167,-0.0441029
60,29,0.929217,-0.142737,-0.0497621
61,29,0.929796,-0.143305,-0.0554646
62,29,0.930451,-0.143858,-0.0612069
63,29,0.931184,-0.144375,-0.0669819
64,29,0.931995,-0.144833,-0.0727775
65,29,0.932884,-0.145201,-0.0785756
66,29,0.93385,-0.145441,-0.0843498
67,29,0.934891,-0.145505,-0.090064
68,29,0.936006,-0.145341,-0.095671
69,29,0.93719,-0.144886,-0.10111
70,29,0.938438,-0.14407,-0.106307
71,29,0.939742,-0.142819,-0.11117
72,29,0.941091,-0.141055,-0.115597
73,29,0.942474,-0.138701,-0.119467
74,29,0.943874,-0.135684,-0.122653
75,29,0.945274,-0.131943,-0.12502
76,29,0.946652,-0.127432,-0.126434
77,29,0.947988,-0.122127,-0.126769
78,29,0.949259,-0.116033,-0.125919
79,29,0.950444,-0.109184,-0.123801
80,29,0.951523,-0.101652,-0.120374
81,29,0.952481,-0.09354,-0.115637
82,29,0.953306,-0.0849842,-0.109641
83,29,0.953993,-0.0761458,-0.102489
84,29,0.954541,-0.0672038,-0.0943309
85,29,0.954956,-0.0583451,-0.0853635
86,29,0.955248,-0.049753,-0.075816
87,29,0.95543,-0.0415974,-0.0659401
88,29,0.95552,-0.0340251,-0.055996
89,29,0.955534,-0.0271531,-0.0462402
90,29,0.955491,-0.0210642,-0.0369139
91,29,0.955406,-0.0158057,-0.028235
92,29,0.955295,-0.0113911,-0.0203935
93,29,0.95517,-0.00780327,-0.0135506
94,29,0.955041,-0.00499904,-0.00784073
95,29,0.954918,-0.00291444,-0.00337731
96,29,0.954807,-0.0014694,-0.000256913
97,29,0.954712,-0.000571558,0.00142918
98,29,0.954636,-0.000118732,0.00160055
99,29,0.954584,0,0.000157966
0,30,0.963134,0,0.000158145
1,30,0.962948,-0.000509501,0.0109318
2,30,0.962799,-0.00187097,0.0201086
3,30,0.962673,-0.00390083,0.0278673
4,30,0.962557,-0.00644638,0.0344504
5,30,0.96244,-0.00938677,0.0401196
6,30,0.962309,-0.0126308,0.0451241
7,30,0.962156,-0.0161129,0.0496785
8,30,0.961973,-0.0197874,0.0539518
9,30,0.961754,-0.0236234,0.0580638
10,30,0.961492,-0.0275995,0.062088
11,30,0.961183,-0.0316995,0.0660586
12,30,0.960821,-0.0359095,0.0699794
13,30,0.960402,-0.0402154,0.0738322
14,30,0.959923,-0.0446019,0.0775847
15,30,0.959379,-0.0490521,0.0811964
16,30,0.958768,-0.0535473,0.0846235
17,30,0.958086,-0.0580669,0.0878216
18,30,0.957333,-0.0625893,0.090748
19,30,0.956507,-0.0670919,0.0933631
20,30,0.95561,-0.0715515,0.095631
21,30,0.954643,-0.0759447,0.0975207
22,30,0.953608,-0.0802485,0.0990058
23,30,0.95251,-0.0844402,0.100065
24,30,0.951354,-0.0884984,0.100684
25,30,0.950145,-0.0924029,0.10085
26,30,0.948892,-0.0961353,0.100561
27,30,0.947601,-0.0996794,0.0998169
28,30,0.946282,-0.103022,0.0986238
29,30,0.944944,-0.106152,0.0969934
30,30,0.943597,-0.109062,0.0949421
31,30,0.942249,-0.111748,0.0924907
32,30,0.94091,-0.11421,0.0896636
33,30,0.93959,-0.11645,0.0864883
34,30,0.938297,-0.118474,0.0829943
35,30,0.937038,-0.12029,0.0792127
36,30,0.935822,-0.121911,0.0751747
37,30,0.934656,-0.123349,0.0709115
38,30,0.933543,-0.124619,0.0664528
39,30,0.932491,-0.125736,0.0618272
40,30,0.931502,-0.126717,0.0570606
41,30,0.93058,-0.127577,0.0521767
42,30,0.929728,-0.128334,0.0471965
43,30,0.928947,-0.129003,0.0421381
44,30,0.92824,-0.129599,0.0370168
45,30,0.927607,-0.130135,0.0318452
46,30,0.927049,-0.130626,0.0266335
47,30,0.926566,-0.131082,0.0213893
48,30,0.926158,-0.131514,0.0161182
49,30,0.925826,-0.131933,0.0108238
50,30,0.925569,-0.132347,0.00550831
51,30,0.925386,-0.132764,0.000172104
52,30,0.925278,-0.133191,-0.00518549
53,30,0.925244,-0.133633,-0.0105663
54,30,0.925284,-0.134097,-0.015973
55,30,0.925398,-0.134586,-0.021409
56,30,0.925586,-0.135104,-0.0268785
57,30,0.925847,-0.135653,-0.0323857
58,30,0.926184,-0.136234,-0.0379352
59,30,0.926594,-0.136845,-0.0435314
60,30,0.927081,-0.137483,-0.049178
61,30,0.927643,-0.138143,-0.0548777
62,30,0.928283,-0.138815,-0.0606311
63,30,0.929,-0.139484,-0.0664363
64,30,0.929797,-0.140132,-0.0722871
65,30,0.930673,-0.140733,-0.0781721
66,30,0.931629,-0.141255,-0.0840726
67,30,0.932665,-0.141656,-0.0899611
68,30,0.933781,-0.141887,-0.0957986
69,30,0.934973,-0.141889,-0.101533
70,30,0.936238,-0.141592,-0.107098
71,30,0.93757,-0.140922,-0.112408
72,30,0.938961,-0.139795,-0.117361
73,30,0.9404,-0.138124,-0.12184
74,30,0.941873,-0.135826,-0.12571
75,30,0.943361,-0.13282,-0.128825
76,30,0.944846,-0.12904,-0.131033
77,30,0.946304,-0.124438,-0.132186
78,30,0.94771,-0.118992,-0.132146
79,30,0.949041,-0.112713,-0.130798
80,30,0.950272,-0.105646,-0.128063
81,30,0.951383,-0.0978778,-0.123906
82,30,0.952357,-0.0895296,-0.118343
83,30,0.953184,-0.0807578,-0.111453
84,30,0.953859,-0.0717443,-0.103368
85,30,0.954384,-0.062687,-0.0942797
86,30,0.954768,-0.0537876,-0.0844215
87,30,0.955024,-0.04524,-0.0740623
88,30,0.955168,-0.0372179,-0.0634882
89,30,0.955221,-0.0298663,-0.0529886
90,30,0.955201,-0.0232943,-0.0428412
91,30,0.955128,-0.0175726,-0.0333011
92,30,0.95502,-0.0127331,-0.0245934
93,30,0.954892,-0.00877195,-0.0169106
94,30,0.954756,-0.00565427,-0.0104127
95,30,0.954623,-0.00331974,-0.00523385
96,30,0.954501,-0.00168813,-0.00148609
97,30,0.954395,-0.00066407,0.000726941
98,30,0.95431,-0.000140403,0.00131567
99,30,0.954249,0,0.000170007
0,31,0.962786,0,0.000179013
1,31,0.9626,-0.000511862,0.0119144
2,31,0.962449,-0.00188065,0.021852
3,31,0.96232,-0.00392254,0.0302028
4,31,0.962201,-0.00648389,0.0372399
5,31,0.962077,-0.00944226,0.0432565
6,31,0.961937,-0.0127045,0.0485292
7,31,0.961772,-0.0162029,0.0532959
8,31,0.961573,-0.0198897,0.057743
9,31,0.961334,-0.0237323,0.0620024
10,31,0.961048,-0.0277074,0.0661549
11,31,0.960711,-0.0317976,0.0702384
12,31,0.960317,-0.0359876,0.0742576
13,31,0.959862,-0.0402623,0.0781937
14,31,0.959341,-0.0446055,0.0820128
15,31,0.958751,-0.0489997,0.0856728
16,31,0.958089,-0.0534256,0.0891281
17,31,0.957353,-0.0578621,0.0923329
18,31,0.956541,-0.0622875,0.0952434
19,31,0.955654,-0.0666787,0.0978192
20,31,0.954692,-0.0710126,0.100024
21,31,0.953657,-0.0752659,0.101828
22,31,0.952553,-0.0794156,0.103204
23,31,0.951385,-0.0834396,0.104132
24,31,0.950158,-0.0873168,0.104598
25,31,0.94888,-0.091028,0.104593
26,31,0.947558,-0.0945558,0.104116
27,31,0.946202,-0.0978854,0.103169
28,31,0.94482,-0.101005,0.101762
29,31,0.943422,-0.103906,0.0999101
30,31,0.942019,-0.106583,0.0976324
31,31,0.94062,-0.109034,0.0949535
32,31,0.939235,-0.111261,0.0919012
33,31,0.937874,-0.113269,0.0885063
34,31,0.936544,-0.115067,0.0848014
35,31,0.935254,-0.116665,0.08082
36,31,0.934011,-0.118076,0.0765954
37,31,0.932822,-0.119315,0.0721605
38,31,0.931691,-0.120397,0.0675461
39,31,0.930623,-0.121341,0.0627813
40,31,0.929622,-0.122161,0.0578924
41,31,0.92869,-0.122875,0.0529027
42,31,0.92783,-0.123499,0.0478327
43,31,0.927043,-0.124049,0.0426997
44,31,0.926331,-0.124538,0.0375181
45,31,0.925694,-0.124981,0.0322993
46,31,0.925132,-0.125389,0.0270525
47,31,0.924646,-0.125773,0.0217841
48,31,0.924234,-0.126143,0.0164986
49,31,0.923898,-0.126508,0.0111987
50,31,0.923636,-0.126875,0.00588542
51,31,0.923447,-0.127253,0.000558474
52,31,0.923333,-0.127647,-0.00478367
53,31,0.923291,-0.128064,-0.0101436
54,31,0.923323,-0.128507,-0.0155246
55,31,0.923427,-0.128982,-0.0209311
56,31,0.923604,-0.129493,-0.0263679
57,31,0.923853,-0.130043,-0.0318405
58,31,0.924175,-0.130634,-0.0373546
59,31,0.924571,-0.131267,-0.0429163
60,31,0.925041,-0.131942,-0.0485316
61,31,0.925587,-0.132655,-0.0542058
62,31,0.926208,-0.133402,-0.0599433
63,31,0.926907,-0.134174,-0.0657464
64,31,0.927685,-0.134956,-0.0716145
65,31,0.928543,-0.135729,-0.0775426
66,31,0.929483,-0.136467,-0.0835198
67,31,0.930505,-0.137135,-0.0895272
68,31,0.93161,-0.13769,-0.0955352
